vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,p_lon,p_lat,rate_code,store_and_fwd_flag,d_lon,d_lat,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
2,2016-06-15 07:05:42 UTC,2016-06-15 07:11:35 UTC,1,1.27,-73.9900894165039,40.74907302856445,1,N,-73.97577667236328,40.75559616088867,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-06-15 07:05:46 UTC,2016-06-15 07:13:16 UTC,6,1.1,-73.97535705566406,40.76064682006836,1,N,-73.9894027709961,40.756431579589844,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
1,2016-06-15 07:05:47 UTC,2016-06-15 07:20:56 UTC,1,2.2,-73.96247863769531,40.75646209716797,1,N,-73.9910430908203,40.75080871582031,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
2,2016-06-15 07:05:50 UTC,2016-06-15 07:10:38 UTC,2,0.73,-73.97682189941406,40.756343841552734,1,N,-73.98651885986328,40.761478424072266,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
1,2016-06-15 07:05:51 UTC,2016-06-15 07:11:10 UTC,1,1.0,-73.97854614257811,40.74532318115234,1,N,-73.96908569335938,40.75881958007813,1,6.0,0.0,0.5,1.02,0.0,0.3,7.82
1,2016-06-15 07:05:52 UTC,2016-06-15 07:11:58 UTC,1,0.6,-73.97740173339844,40.75199890136719,1,N,-73.98754119873048,40.75511169433594,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-06-15 07:05:55 UTC,2016-06-15 07:10:46 UTC,1,0.84,-73.99079132080078,40.75622177124024,1,N,-73.9786605834961,40.75712966918945,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-06-15 07:05:56 UTC,2016-06-15 07:14:39 UTC,2,1.69,-73.99501037597656,40.74132919311523,1,N,-73.97863006591797,40.76115036010742,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2016-06-15 07:05:57 UTC,2016-06-15 07:16:27 UTC,1,0.7,-73.97329711914062,40.74880599975585,1,N,-73.98500061035155,40.7549057006836,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2016-06-15 07:05:58 UTC,2016-06-15 07:10:51 UTC,1,0.9,-73.96319580078125,40.7621955871582,1,N,-73.97370147705078,40.757774353027344,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2016-06-15 07:05:58 UTC,2016-06-15 07:09:23 UTC,2,0.9,-73.97515869140625,40.75284194946289,1,N,-73.98379516601562,40.74134826660156,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2,2016-06-15 07:05:59 UTC,2016-06-15 07:17:59 UTC,1,1.3,-73.97358703613281,40.74795150756836,1,N,-73.99143981933594,40.7500114440918,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8
2,2016-06-15 07:05:59 UTC,2016-06-15 07:13:00 UTC,1,1.43,-73.9762191772461,40.74454116821289,1,N,-73.98523712158203,40.75466918945313,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2016-06-15 07:06:00 UTC,2016-06-15 07:08:45 UTC,1,0.57,-73.9651107788086,40.75952911376953,1,N,-73.97147369384766,40.75526809692383,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 07:06:01 UTC,2016-06-15 07:13:23 UTC,1,1.5,-73.9793701171875,40.74023818969727,1,N,-73.97574615478516,40.75558471679688,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,2016-06-15 07:06:02 UTC,2016-06-15 07:08:28 UTC,1,0.4,-73.97718048095702,40.75508117675781,1,N,-73.98023223876955,40.76012802124024,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 07:06:03 UTC,2016-06-15 07:09:30 UTC,1,0.6,-73.97425842285155,40.76226425170898,1,N,-73.97592163085938,40.75494766235352,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-06-15 07:06:04 UTC,2016-06-15 07:09:10 UTC,2,0.7,-73.97832489013672,40.7521858215332,1,N,-73.98959350585938,40.75712585449219,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2016-06-15 07:06:06 UTC,2016-06-15 07:11:34 UTC,1,0.8,-73.96987915039062,40.75344467163085,1,N,-73.97618103027344,40.76045227050781,1,5.5,0.0,0.5,0.95,0.0,0.3,7.25
2,2016-06-15 07:06:07 UTC,2016-06-15 07:07:50 UTC,3,0.45,-73.98255920410156,40.75682067871094,1,N,-73.9828567504883,40.7611198425293,1,3.5,0.0,0.5,1.08,0.0,0.3,5.38
1,2016-06-15 07:06:07 UTC,2016-06-15 07:09:56 UTC,1,0.8,-73.99420928955078,40.75129699707031,1,N,-73.98171997070312,40.74979019165039,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2016-06-15 07:06:08 UTC,2016-06-15 07:10:31 UTC,1,1.02,-73.99710083007811,40.76042556762695,1,N,-73.9933090209961,40.7520866394043,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-15 07:06:08 UTC,2016-06-15 07:12:37 UTC,1,0.95,-73.99095916748048,40.750648498535156,1,N,-73.97738647460938,40.74369430541992,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
1,2016-06-15 07:06:10 UTC,2016-06-15 07:17:41 UTC,1,1.7,-73.9932098388672,40.75791549682617,1,N,-73.97401428222656,40.74411010742188,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-06-15 07:06:10 UTC,2016-06-15 07:18:14 UTC,1,1.65,-73.99175262451173,40.7542610168457,1,N,-73.97505950927734,40.74156951904297,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
2,2016-06-15 07:06:15 UTC,2016-06-15 07:10:55 UTC,1,0.76,-73.98133087158203,40.74676513671875,1,N,-73.97502899169923,40.75592041015625,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
2,2016-06-15 07:06:17 UTC,2016-06-15 07:18:40 UTC,5,2.03,-74.00006103515625,40.76155090332031,1,N,-73.99038696289062,40.7420310974121,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
2,2016-06-15 07:06:19 UTC,2016-06-15 07:11:52 UTC,6,0.89,-73.99054718017578,40.756309509277344,1,N,-73.98136138916014,40.76087188720703,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 07:06:20 UTC,2016-06-15 07:10:28 UTC,1,1.1,-73.99092864990234,40.75564193725585,1,N,-73.99459838867188,40.74377822875977,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-15 07:06:21 UTC,2016-06-15 07:11:36 UTC,1,0.83,-73.96920776367188,40.754581451416016,1,N,-73.98164367675781,40.76156997680664,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 07:06:21 UTC,2016-06-15 07:15:55 UTC,1,0.79,-73.9814224243164,40.7497673034668,1,N,-73.98188781738281,40.757896423339844,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2016-06-15 07:06:21 UTC,2016-06-15 07:12:19 UTC,1,0.8,-73.99141693115234,40.74480438232422,1,N,-73.98402404785155,40.75534439086913,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2016-06-15 07:06:21 UTC,2016-06-15 07:16:36 UTC,1,1.25,-73.99163818359375,40.7506217956543,1,N,-73.97898864746094,40.756126403808594,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-06-15 07:06:29 UTC,2016-06-15 07:16:32 UTC,1,1.61,-73.9648895263672,40.75562286376953,1,N,-73.97528076171875,40.75927734375,1,8.5,0.0,0.5,1.35,0.0,0.3,10.65
2,2016-06-15 07:06:32 UTC,2016-06-15 07:09:35 UTC,3,0.48,-73.97659301757811,40.75063705444336,1,N,-73.97222137451173,40.74652099609375,1,4.0,0.0,0.5,0.5,0.0,0.3,5.3
2,2016-06-15 07:06:32 UTC,2016-06-15 07:14:20 UTC,1,1.05,-73.9900894165039,40.7565803527832,1,N,-73.97357940673827,40.75213623046875,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2016-06-15 07:06:33 UTC,2016-06-15 07:12:42 UTC,1,1.0,-73.9900665283203,40.75684356689453,1,N,-73.97672271728516,40.75656127929688,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2016-06-15 07:06:33 UTC,2016-06-15 07:08:15 UTC,1,0.2,-73.99095916748048,40.75561141967773,1,N,-73.98886108398438,40.75384140014648,1,3.5,0.0,0.5,1.08,0.0,0.3,5.38
1,2016-06-15 07:06:33 UTC,2016-06-15 07:12:15 UTC,1,0.7,-73.97626495361328,40.74886322021485,1,N,-73.97648620605469,40.75779724121094,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2016-06-15 07:06:35 UTC,2016-06-15 07:12:13 UTC,3,1.42,-73.97283172607422,40.74465942382813,1,N,-73.9710464477539,40.75999069213867,1,6.5,0.0,0.5,0.7,0.0,0.3,8.0
1,2016-06-15 07:06:36 UTC,2016-06-15 07:21:23 UTC,1,2.0,-73.99406433105469,40.75115966796875,1,N,-73.9697265625,40.762428283691406,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
2,2016-06-15 07:06:37 UTC,2016-06-15 07:13:36 UTC,5,1.17,-73.9792251586914,40.75866317749024,1,N,-73.99128723144531,40.75020217895508,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2016-06-15 07:06:37 UTC,2016-06-15 07:09:34 UTC,1,0.7,-73.9848098754883,40.74519729614258,1,N,-73.97794342041014,40.754638671875,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
1,2016-06-15 07:06:38 UTC,2016-06-15 07:13:49 UTC,1,1.3,-73.9912567138672,40.7505111694336,1,N,-73.97566986083984,40.75516891479492,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2016-06-15 07:06:40 UTC,2016-06-15 07:16:57 UTC,1,1.5,-73.99908447265625,40.761543273925774,1,N,-73.97931671142578,40.753116607666016,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-06-15 07:06:41 UTC,2016-06-15 07:12:01 UTC,1,0.84,-73.9941864013672,40.75151824951172,1,N,-73.98368835449219,40.75540161132813,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 07:06:42 UTC,2016-06-15 07:12:18 UTC,3,1.38,-73.98179626464845,40.7400016784668,1,N,-73.96978759765625,40.7570915222168,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2016-06-15 07:06:42 UTC,2016-06-15 07:10:39 UTC,1,0.63,-73.96529388427734,40.75505447387695,1,N,-73.96849060058595,40.76066589355469,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-06-15 07:06:42 UTC,2016-06-15 07:08:55 UTC,6,0.86,-73.9802474975586,40.74285888671875,1,N,-73.9726333618164,40.753700256347656,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2016-06-15 07:06:43 UTC,2016-06-15 07:15:06 UTC,6,1.35,-73.9932098388672,40.75226974487305,1,N,-73.97215270996094,40.74639892578125,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-06-15 07:06:50 UTC,2016-06-15 07:21:32 UTC,1,3.01,-73.96041870117188,40.76142120361328,1,N,-73.9935989379883,40.74971008300781,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2016-06-15 07:06:50 UTC,2016-06-15 07:09:13 UTC,5,0.49,-73.9768829345703,40.75518035888672,1,N,-73.98179626464845,40.75950622558594,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 07:06:51 UTC,2016-06-15 07:11:25 UTC,1,0.6,-73.99141693115234,40.75542831420898,1,N,-73.98260498046875,40.75910568237305,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-06-15 07:06:53 UTC,2016-06-15 07:14:25 UTC,1,1.3,-73.9905014038086,40.75136184692383,1,N,-73.97892761230467,40.75905227661133,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2016-06-15 07:06:54 UTC,2016-06-15 07:18:22 UTC,1,1.8,-73.99317932128906,40.757408142089844,1,N,-73.97515106201173,40.74151992797852,1,9.5,0.0,0.5,2.55,0.0,0.3,12.85
2,2016-06-15 07:06:56 UTC,2016-06-15 07:19:58 UTC,1,1.79,-73.99452209472656,40.75051879882813,1,N,-73.97312927246094,40.75886154174805,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-06-15 07:06:56 UTC,2016-06-15 07:29:12 UTC,6,2.62,-73.98990631103516,40.756832122802734,1,N,-73.97199249267578,40.75898361206055,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2016-06-15 07:06:58 UTC,2016-06-15 07:12:46 UTC,1,0.8,-73.99169921875,40.7441635131836,1,N,-73.98302459716798,40.75282287597656,1,6.0,0.0,0.5,0.68,0.0,0.3,7.48
2,2016-06-15 07:06:58 UTC,2016-06-15 07:16:34 UTC,1,1.08,-73.9719467163086,40.74473190307617,1,N,-73.98822784423827,40.749759674072266,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-06-15 07:06:58 UTC,2016-06-15 07:14:17 UTC,2,1.48,-73.99466705322266,40.74585723876953,1,N,-73.98054504394531,40.76042556762695,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
1,2016-06-15 07:06:58 UTC,2016-06-15 07:13:04 UTC,1,1.0,-73.98040771484375,40.74880981445313,1,N,-73.9709243774414,40.75901412963867,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2016-06-15 07:06:58 UTC,2016-06-15 07:22:27 UTC,1,2.2,-73.96251678466798,40.75810241699219,1,N,-73.99130249023438,40.750244140625,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
1,2016-06-15 07:06:59 UTC,2016-06-15 07:13:13 UTC,1,1.1,-73.99156188964845,40.7500228881836,1,N,-73.97977447509766,40.76115036010742,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2016-06-15 07:07:00 UTC,2016-06-15 07:12:05 UTC,1,0.98,-73.97570037841797,40.75189208984375,1,N,-73.97589874267578,40.741661071777344,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2016-06-15 07:07:04 UTC,2016-06-15 07:15:25 UTC,1,1.2,-73.98757934570312,40.7556266784668,1,N,-73.97567749023438,40.74504089355469,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-06-15 07:07:04 UTC,2016-06-15 07:18:27 UTC,1,1.3,-73.99079895019531,40.75068664550781,1,N,-73.9793701171875,40.75552368164063,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,2016-06-15 07:07:05 UTC,2016-06-15 07:09:32 UTC,1,0.4,-73.96503448486328,40.75590515136719,1,N,-73.97074127197266,40.75503158569336,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 07:07:06 UTC,2016-06-15 07:13:44 UTC,1,1.0,-73.982421875,40.7553825378418,1,N,-73.97114562988281,40.75830459594727,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-06-15 07:07:07 UTC,2016-06-15 07:17:11 UTC,1,1.58,-73.99127197265625,40.74745178222656,1,N,-73.97918701171875,40.762001037597656,1,8.5,0.0,0.5,2.79,0.0,0.3,12.09
2,2016-06-15 07:07:08 UTC,2016-06-15 07:15:44 UTC,2,1.06,-73.96466064453125,40.759010314941406,1,N,-73.97982025146483,40.76024627685547,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2016-06-15 07:07:08 UTC,2016-06-15 07:13:29 UTC,1,0.8,-73.98454284667969,40.749244689941406,1,N,-73.978271484375,40.75205993652344,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2016-06-15 07:07:09 UTC,2016-06-15 07:13:26 UTC,2,1.0,-73.98023986816406,40.75170516967773,1,N,-73.99173736572266,40.74975204467773,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,2016-06-15 07:07:09 UTC,2016-06-15 07:14:58 UTC,1,1.18,-73.99407196044923,40.75112915039063,1,N,-73.97850799560547,40.751140594482415,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2016-06-15 07:07:10 UTC,2016-06-15 07:19:37 UTC,4,1.9,-73.97000885009766,40.75615310668945,1,N,-73.99449157714845,40.75003051757813,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-06-15 07:07:12 UTC,2016-06-15 07:12:45 UTC,1,0.71,-73.99079895019531,40.75074768066406,1,N,-73.98116302490234,40.74529266357422,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 07:07:13 UTC,2016-06-15 07:14:42 UTC,5,1.25,-73.98931884765625,40.75199890136719,1,N,-73.9720001220703,40.75352096557617,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-06-15 07:07:15 UTC,2016-06-15 07:12:15 UTC,1,1.0,-73.98958587646483,40.75240707397461,1,N,-73.9823226928711,40.76193618774415,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 07:07:15 UTC,2016-06-15 07:09:28 UTC,1,0.4,-73.9989242553711,40.74475479125977,1,N,-73.99498748779298,40.75011825561523,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
2,2016-06-15 07:07:15 UTC,2016-06-15 07:21:16 UTC,2,1.39,-73.99076080322266,40.75125122070313,1,N,-73.97486877441406,40.74185180664063,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2016-06-15 07:07:19 UTC,2016-06-15 07:13:20 UTC,1,0.8,-73.98157501220702,40.7470932006836,1,N,-73.99420166015625,40.74958419799805,1,6.0,0.0,0.5,2.0,0.0,0.3,8.8
1,2016-06-15 07:07:23 UTC,2016-06-15 07:13:27 UTC,1,0.7,-73.99005126953125,40.75669479370117,1,N,-73.98069763183594,40.75141525268555,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 07:07:25 UTC,2016-06-15 07:17:38 UTC,2,1.93,-73.9813003540039,40.74115753173828,1,N,-73.98443603515625,40.7586326599121,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
1,2016-06-15 07:07:26 UTC,2016-06-15 07:12:06 UTC,1,1.1,-73.99467468261719,40.75054931640625,1,N,-73.98056030273438,40.7547492980957,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 07:07:26 UTC,2016-06-15 07:20:14 UTC,1,1.8,-73.99410247802734,40.7512321472168,1,N,-73.97265625,40.757240295410156,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2016-06-15 07:07:27 UTC,2016-06-15 07:13:37 UTC,1,1.43,-73.99085998535155,40.7506103515625,1,N,-73.98153686523438,40.740570068359375,1,7.0,0.0,0.5,2.34,0.0,0.3,10.14
2,2016-06-15 07:07:30 UTC,2016-06-15 07:23:23 UTC,1,2.31,-73.96240997314453,40.759033203125,1,N,-73.98736572265625,40.7601318359375,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
1,2016-06-15 07:07:30 UTC,2016-06-15 07:14:38 UTC,1,1.0,-73.99274444580078,40.75830841064453,1,N,-73.9789047241211,40.752037048339844,1,6.5,0.0,0.5,0.8,0.0,0.3,8.1
1,2016-06-15 07:07:33 UTC,2016-06-15 07:12:59 UTC,1,0.5,-73.98057556152342,40.74801254272461,1,N,-73.98660278320312,40.75210189819336,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-06-15 07:07:33 UTC,2016-06-15 07:19:01 UTC,1,1.43,-73.97795104980467,40.74589920043945,1,N,-73.97752380371094,40.76152038574219,1,9.0,0.0,0.5,0.49,0.0,0.3,10.29
2,2016-06-15 07:07:38 UTC,2016-06-15 07:13:20 UTC,1,0.83,-73.97904205322266,40.747047424316406,1,N,-73.99146270751955,40.75,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-06-15 07:07:38 UTC,2016-06-15 07:16:44 UTC,1,1.75,-73.99696350097656,40.74237060546875,1,N,-73.97718811035155,40.75519943237305,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2016-06-15 07:07:40 UTC,2016-06-15 07:17:04 UTC,1,1.0,-73.977783203125,40.74644088745117,1,N,-73.9753189086914,40.75850677490234,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2016-06-15 07:07:41 UTC,2016-06-15 07:14:01 UTC,1,1.3,-73.98802947998048,40.74383544921875,1,N,-73.9754638671875,40.758445739746094,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
2,2016-06-15 07:07:42 UTC,2016-06-15 07:13:38 UTC,1,1.91,-73.97826385498048,40.74099731445313,1,N,-73.96178436279298,40.7588996887207,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2016-06-15 07:07:42 UTC,2016-06-15 07:12:45 UTC,1,1.14,-73.9940414428711,40.751163482666016,1,N,-73.9823226928711,40.76067352294922,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-06-15 07:07:42 UTC,2016-06-15 07:11:42 UTC,1,1.04,-73.97315979003906,40.74705123901367,1,N,-73.97087860107422,40.75682830810547,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-15 07:07:45 UTC,2016-06-15 07:09:41 UTC,1,0.4,-73.9831314086914,40.750282287597656,1,N,-73.9865951538086,40.74589538574219,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-06-15 07:07:46 UTC,2016-06-15 07:11:51 UTC,3,0.68,-73.9829330444336,40.742088317871094,1,N,-73.99433135986328,40.74602127075195,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-06-15 07:07:46 UTC,2016-06-15 07:11:18 UTC,1,0.55,-73.97985076904298,40.75219345092773,1,N,-73.9733657836914,40.75522994995117,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
1,2016-06-15 07:07:47 UTC,2016-06-15 07:11:28 UTC,1,0.8,-73.98218536376955,40.74593353271485,1,N,-73.9760208129883,40.75598526000977,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2016-06-15 07:07:49 UTC,2016-06-15 07:11:05 UTC,1,0.71,-73.96897888183594,40.76227951049805,1,N,-73.97467041015625,40.7541618347168,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
1,2016-06-15 07:07:50 UTC,2016-06-15 07:12:41 UTC,1,0.7,-73.96734619140625,40.75752639770508,1,N,-73.97411346435547,40.75139617919922,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2,2016-06-15 07:07:50 UTC,2016-06-15 07:12:01 UTC,1,1.35,-73.97265625,40.74459838867188,1,N,-73.96986389160156,40.759315490722656,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
1,2016-06-15 07:07:52 UTC,2016-06-15 07:13:52 UTC,1,0.6,-73.98193359375,40.755615234375,1,N,-73.97445678710938,40.757137298583984,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2016-06-15 07:07:54 UTC,2016-06-15 07:14:51 UTC,1,1.23,-73.99365997314453,40.75199508666992,1,N,-73.97586059570312,40.749038696289055,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2016-06-15 07:07:55 UTC,2016-06-15 07:10:25 UTC,6,0.57,-73.97856903076173,40.74534225463867,1,N,-73.97547149658203,40.75161361694336,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
1,2016-06-15 07:07:55 UTC,2016-06-15 07:20:18 UTC,1,1.5,-74.0000457763672,40.761627197265625,1,N,-73.97540283203125,40.7507209777832,1,9.5,0.0,0.5,2.55,0.0,0.3,12.85
1,2016-06-15 07:07:56 UTC,2016-06-15 07:16:18 UTC,1,1.7,-73.99090576171875,40.7564811706543,1,N,-73.96810150146483,40.76140213012695,1,8.5,0.0,0.5,1.1,0.0,0.3,10.4
1,2016-06-15 07:07:56 UTC,2016-06-15 07:12:51 UTC,1,0.7,-73.98628997802734,40.76185989379883,1,N,-73.9787826538086,40.75635528564453,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2016-06-15 07:07:57 UTC,2016-06-15 07:09:51 UTC,1,0.7,-73.9856719970703,40.74420928955078,1,N,-73.97908782958984,40.75318145751953,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 07:07:58 UTC,2016-06-15 07:19:01 UTC,1,2.0,-73.9969024658203,40.74262237548828,1,N,-73.97509765625,40.7596321105957,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
2,2016-06-15 07:08:01 UTC,2016-06-15 07:24:55 UTC,6,1.31,-73.99120330810547,40.75053787231445,1,N,-73.97320556640625,40.74384689331055,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2016-06-15 07:08:02 UTC,2016-06-15 07:15:44 UTC,1,1.0,-73.9784164428711,40.75227737426758,1,N,-73.99272155761719,40.75095748901367,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2,2016-06-15 07:08:02 UTC,2016-06-15 07:20:59 UTC,1,2.02,-73.9705352783203,40.75237655639648,1,N,-73.99786376953125,40.75143051147461,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12
1,2016-06-15 07:08:03 UTC,2016-06-15 07:14:50 UTC,1,1.1,-73.994140625,40.75130462646485,1,N,-73.97962188720702,40.75051498413085,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2016-06-15 07:08:05 UTC,2016-06-15 07:12:30 UTC,1,1.1,-73.98076629638672,40.74201965332031,1,N,-73.97840118408203,40.75391387939453,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-15 07:08:05 UTC,2016-06-15 07:14:28 UTC,1,1.04,-73.9940414428711,40.75147247314453,1,N,-73.98261260986328,40.75981521606445,1,6.0,0.0,0.5,3.0,0.0,0.3,9.8
1,2016-06-15 07:08:06 UTC,2016-06-15 07:10:54 UTC,1,0.8,-73.99046325683594,40.756935119628906,1,N,-73.9808120727539,40.7618522644043,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
1,2016-06-15 07:08:06 UTC,2016-06-15 07:12:39 UTC,1,1.2,-73.98091888427734,40.74192428588867,1,N,-73.96902465820312,40.75829315185547,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2016-06-15 07:08:07 UTC,2016-06-15 07:14:48 UTC,1,1.0,-73.99354553222656,40.75741958618164,1,N,-73.99430847167969,40.74602890014648,1,6.5,0.0,0.5,2.15,0.0,0.3,9.45
2,2016-06-15 07:08:09 UTC,2016-06-15 07:15:08 UTC,1,1.49,-73.98963928222656,40.75229263305664,1,N,-73.98777770996094,40.75968551635742,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-06-15 07:08:10 UTC,2016-06-15 07:11:46 UTC,1,0.6,-73.97531127929686,40.756385803222656,1,N,-73.9680404663086,40.76174545288085,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
1,2016-06-15 07:08:10 UTC,2016-06-15 07:18:50 UTC,1,1.2,-73.9903564453125,40.75624084472656,1,N,-73.97244262695312,40.75476837158203,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-06-15 07:08:11 UTC,2016-06-15 07:16:13 UTC,1,1.39,-73.99080657958984,40.75593185424805,1,N,-73.97638702392578,40.75999069213867,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-06-15 07:08:11 UTC,2016-06-15 07:17:34 UTC,2,1.33,-73.99453735351562,40.75037002563477,1,N,-73.97767639160156,40.75307846069336,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-06-15 07:08:11 UTC,2016-06-15 07:19:28 UTC,1,1.79,-73.99414825439453,40.75113296508789,1,N,-73.97848510742188,40.75057601928711,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
